date,open,high,low,close,volume
2026-04-01,2215.0,2225.0,2185.0,2190.0,375366
2026-04-02,2215.0,2215.0,2135.0,2140.0,466551
2026-04-07,2180.0,2230.0,2165.0,2170.0,515868
2026-04-08,2220.0,2280.0,2200.0,2280.0,928475
2026-04-09,2290.0,2295.0,2240.0,2280.0,715701
2026-04-10,2285.0,2325.0,2285.0,2310.0,379160
2026-04-13,2310.0,2485.0,2300.0,2430.0,1374811
2026-04-14,2540.0,2670.0,2540.0,2670.0,3642434
2026-04-15,2875.0,2930.0,2750.0,2820.0,4245180
2026-04-16,2835.0,2870.0,2750.0,2820.0,2889528
2026-04-17,2690.0,2690.0,2550.0,2605.0,4296691
2026-04-20,2630.0,2780.0,2630.0,2710.0,2683268
2026-04-21,2750.0,2755.0,2640.0,2645.0,1769994
2026-04-22,2675.0,2680.0,2580.0,2585.0,1717679
2026-04-23,2610.0,2615.0,2440.0,2485.0,2266901
2026-04-24,2530.0,2565.0,2470.0,2520.0,1609322
2026-04-27,2575.0,2700.0,2555.0,2615.0,2676748
2026-04-28,2650.0,2685.0,2575.0,2580.0,1455699
2026-04-29,2590.0,2650.0,2550.0,2595.0,1553127
2026-04-30,2580.0,2580.0,2515.0,2515.0,1185538
2026-05-04,2540.0,2580.0,2515.0,2575.0,1338198
2026-05-05,2575.0,2585.0,2520.0,2545.0,781570
2026-05-06,2550.0,2550.0,2490.0,2520.0,1403899
2026-05-07,2535.0,2575.0,2535.0,2575.0,1194265
2026-05-08,2585.0,2620.0,2530.0,2570.0,1447944
2026-05-11,2600.0,2600.0,2525.0,2545.0,865599
2026-05-12,2600.0,2795.0,2580.0,2795.0,3209668
2026-05-13,2870.0,2870.0,2735.0,2850.0,4369632
2026-05-14,2930.0,3135.0,2895.0,3135.0,4216926
2026-05-15,3290.0,3445.0,3290.0,3445.0,3089450
2026-05-18,3400.0,3400.0,3125.0,3290.0,4461026
2026-05-19,3445.0,3615.0,3325.0,3365.0,5982140
2026-05-20,3330.0,3410.0,3200.0,3200.0,1168759
2026-05-21,3285.0,3520.0,3280.0,3460.0,1745376
2026-05-22,3450.0,3595.0,3450.0,3540.0,1289200
2026-05-25,3635.0,3845.0,3635.0,3845.0,1446961
2026-05-26,3875.0,3875.0,3665.0,3665.0,1129814
2026-05-27,3690.0,3720.0,3500.0,3505.0,1354119
2026-05-28,3505.0,3630.0,3420.0,3425.0,1352548
2026-05-29,3515.0,3600.0,3450.0,3515.0,1477877
2026-06-01,3630.0,3835.0,3630.0,3835.0,1342805
2026-06-02,3780.0,3850.0,3705.0,3850.0,1408889
2026-06-03,3920.0,4225.0,3820.0,3985.0,3706976
2026-06-04,3940.0,3995.0,3785.0,3825.0,2589597
2026-06-05,3750.0,3750.0,3570.0,3680.0,2295854
2026-06-08,3330.0,3550.0,3325.0,3535.0,2683427
2026-06-09,3800.0,3885.0,3755.0,3885.0,2232485
2026-06-10,4180.0,4270.0,4100.0,4130.0,5970214
2026-06-11,4000.0,4310.0,4000.0,4165.0,4290350
2026-06-12,4300.0,4355.0,4020.0,4020.0,3557528
2026-06-15,4080.0,4420.0,4035.0,4420.0,3675345
2026-06-16,4480.0,4860.0,4450.0,4860.0,3306359
2026-06-17,5065.0,5310.0,4960.0,5145.0,5632398
2026-06-18,5115.0,5295.0,5090.0,5195.0,2984416
2026-06-22,5275.0,5360.0,5125.0,5185.0,1874016
2026-06-23,5165.0,5185.0,4965.0,5000.0,1931679
