date,open,high,low,close,volume
2026-06-01,842.0,923.0,838.0,905.0,21446815
2026-06-02,905.0,907.0,834.0,862.0,14435807
2026-06-03,860.0,920.0,856.0,904.0,17486574
2026-06-04,870.0,900.0,866.0,878.0,8813911
2026-06-05,865.0,875.0,813.0,845.0,14136931
2026-06-08,761.0,853.0,761.0,831.0,15131933
2026-06-09,852.0,914.0,842.0,914.0,18885820
2026-06-10,894.0,912.0,843.0,847.0,17501947
2026-06-11,845.0,863.0,777.0,807.0,19365377
2026-06-12,850.0,868.0,812.0,819.0,13021503
2026-06-15,842.0,865.0,830.0,860.0,10103522
2026-06-16,860.0,929.0,858.0,902.0,16662698
2026-06-17,895.0,920.0,871.0,885.0,17286897
2026-06-18,900.0,912.0,874.0,874.0,17763806
2026-06-22,891.0,910.0,862.0,864.0,21056848
2026-06-23,875.0,945.0,867.0,909.0,34962190
2026-06-24,906.0,956.0,887.0,955.0,24693365
2026-06-25,990.0,1045.0,981.0,1045.0,26849041
2026-06-26,1100.0,1145.0,1100.0,1125.0,35045851
2026-06-29,1105.0,1140.0,1035.0,1080.0,22848830
2026-06-30,1145.0,1185.0,1145.0,1185.0,6270925
2026-07-01,1200.0,1285.0,1150.0,1175.0,21195715
2026-07-02,1155.0,1180.0,1110.0,1145.0,11111399
2026-07-03,1100.0,1210.0,1050.0,1185.0,13118601
2026-07-06,1160.0,1170.0,1070.0,1075.0,14049159
2026-07-07,1040.0,1135.0,1015.0,1030.0,18823215
2026-07-08,1065.0,1130.0,1020.0,1105.0,21268557
2026-07-09,1110.0,1215.0,1090.0,1215.0,24652125
2026-07-13,1280.0,1335.0,1265.0,1270.0,25734524
2026-07-14,1290.0,1305.0,1170.0,1290.0,23037416
2026-07-15,1350.0,1415.0,1305.0,1415.0,19358308
2026-07-16,1405.0,1415.0,1275.0,1275.0,19445905
2026-07-17,1155.0,1220.0,1150.0,1150.0,16446877
2026-07-20,1130.0,1165.0,1090.0,1105.0,18077328
2026-07-21,1165.0,1210.0,1145.0,1190.0,16995210
2026-07-22,1255.0,1305.0,1215.0,1305.0,17115866
2026-07-23,1280.0,1310.0,1175.0,1230.0,19046443
2026-07-24,1215.0,1230.0,1110.0,1110.0,11188398
2026-07-27,1090.0,1110.0,1045.0,1075.0,12128251
2026-07-28,996.0,1045.0,973.0,976.0,15703363
2026-07-29,994.0,995.0,879.0,879.0,13363060
2026-07-30,817.0,954.0,792.0,837.0,40319290
2026-07-31,920.0,920.0,920.0,920.0,1729841
2026-08-03,945.0,998.0,940.0,953.0,6123162
2026-08-04,1020.0,1045.0,978.0,1045.0,5508466
2026-08-05,1140.0,1145.0,1055.0,1060.0,5440142
2026-08-06,1060.0,1130.0,1015.0,1105.0,3733233
2026-08-07,1125.0,1125.0,1050.0,1080.0,4069277
2026-08-10,1100.0,1180.0,1080.0,1130.0,3375300
2026-08-11,1115.0,1160.0,1100.0,1150.0,2577232
2026-08-12,1170.0,1265.0,1130.0,1265.0,12966970
2026-08-13,1295.0,1300.0,1215.0,1215.0,19000379
2026-08-14,1235.0,1335.0,1205.0,1305.0,23319261
2026-08-17,1310.0,1380.0,1295.0,1295.0,19223157
2026-08-18,1320.0,1355.0,1245.0,1245.0,10339787
2026-08-19,1175.0,1280.0,1150.0,1180.0,15143786
2026-08-20,1225.0,1235.0,1155.0,1195.0,9650795
2026-08-21,1180.0,1200.0,1105.0,1135.0,11628964
2026-08-24,1135.0,1170.0,1105.0,1135.0,7449592
2026-08-25,1110.0,1170.0,1070.0,1160.0,8466384
2026-08-26,1140.0,1200.0,1125.0,1180.0,14184956
2026-08-27,1190.0,1295.0,1175.0,1295.0,7870703
2026-08-28,1300.0,1310.0,1215.0,1240.0,16449294
2026-08-31,1220.0,1325.0,1155.0,1230.0,20651309
2026-09-01,1260.0,1335.0,1220.0,1225.0,18224604
2026-09-02,1210.0,1225.0,1170.0,1200.0,7721646
2026-09-03,1225.0,1225.0,1080.0,1080.0,23330491
2026-09-04,1075.0,1095.0,1010.0,1055.0,18619387
