date,open,high,low,close,volume
2021-10-01,791.0,792.0,763.0,767.0,0
2021-10-04,784.0,784.0,736.0,736.0,0
2021-10-05,718.0,754.0,708.0,749.0,0
2021-10-06,765.0,776.0,735.0,739.0,0
2021-10-07,756.0,793.0,754.0,784.0,0
2021-10-08,784.0,794.0,771.0,782.0,0
2021-10-12,782.0,789.0,757.0,765.0,0
2021-10-13,761.0,769.0,732.0,734.0,0
2021-10-14,748.0,752.0,735.0,743.0,0
2021-10-15,762.0,769.0,753.0,763.0,0
2021-10-18,769.0,769.0,747.0,748.0,0
2021-10-19,754.0,773.0,752.0,770.0,0
2021-10-20,773.0,780.0,769.0,770.0,0
2021-10-21,773.0,776.0,761.0,761.0,0
2021-10-22,765.0,775.0,755.0,760.0,0
2021-10-25,762.0,763.0,736.0,749.0,0
2021-10-26,753.0,760.0,742.0,743.0,0
2021-10-27,744.0,752.0,741.0,750.0,0
2021-10-28,752.0,760.0,745.0,746.0,0
2021-10-29,751.0,774.0,747.0,760.0,0
2021-11-01,767.0,786.0,762.0,780.0,0
2021-11-02,793.0,806.0,764.0,771.0,0
2021-11-03,780.0,789.0,750.0,751.0,0
2021-11-04,760.0,770.0,754.0,755.0,0
2021-11-05,770.0,783.0,765.0,773.0,0
2021-11-08,771.0,783.0,756.0,758.0,0
2021-11-09,760.0,782.0,760.0,779.0,0
2021-11-10,779.0,802.0,775.0,795.0,0
2021-11-11,794.0,799.0,782.0,799.0,0
2021-11-12,810.0,818.0,784.0,786.0,0
2021-11-15,793.0,806.0,792.0,799.0,0
2021-11-16,804.0,804.0,793.0,796.0,0
2021-11-17,797.0,810.0,797.0,804.0,0
2021-11-18,804.0,809.0,793.0,808.0,0
2021-11-19,822.0,831.0,808.0,810.0,0
2021-11-22,806.0,847.0,806.0,844.0,0
2021-11-23,844.0,854.0,825.0,834.0,0
2021-11-24,846.0,885.0,844.0,852.0,0
2021-11-25,860.0,866.0,839.0,846.0,0
2021-11-26,842.0,846.0,808.0,808.0,0
2021-11-29,800.0,833.0,800.0,826.0,0
2021-11-30,833.0,842.0,814.0,815.0,0
2021-12-01,808.0,816.0,796.0,813.0,0
2021-12-02,804.0,806.0,796.0,802.0,0
2021-12-03,807.0,820.0,799.0,819.0,0
2021-12-06,834.0,837.0,812.0,812.0,0
2021-12-07,818.0,822.0,799.0,801.0,0
2021-12-08,810.0,822.0,805.0,806.0,0
2021-12-09,812.0,821.0,805.0,809.0,0
2021-12-10,807.0,815.0,799.0,813.0,0
2021-12-13,815.0,816.0,803.0,804.0,0
2021-12-14,800.0,804.0,790.0,795.0,0
2021-12-15,802.0,803.0,792.0,798.0,0
2021-12-16,808.0,829.0,806.0,821.0,0
2021-12-17,808.0,813.0,805.0,806.0,0
2021-12-20,806.0,810.0,798.0,802.0,0
2021-12-21,805.0,808.0,800.0,802.0,0
2021-12-22,807.0,807.0,802.0,806.0,0
2021-12-23,824.0,859.0,823.0,846.0,0
2021-12-24,852.0,856.0,841.0,846.0,0
2021-12-27,850.0,873.0,839.0,857.0,0
2021-12-28,859.0,880.0,857.0,872.0,0
2021-12-29,892.0,906.0,873.0,875.0,0
2021-12-30,879.0,894.0,871.0,888.0,0
2022-01-03,900.0,906.0,867.0,871.0,0
2022-01-04,882.0,895.0,876.0,885.0,0
2022-01-05,890.0,899.0,872.0,879.0,0
2022-01-06,868.0,868.0,843.0,845.0,0
2022-01-07,850.0,861.0,834.0,834.0,0
2022-01-10,827.0,838.0,818.0,838.0,0
2022-01-11,842.0,853.0,819.0,820.0,0
2022-01-12,861.0,889.0,860.0,872.0,0
2022-01-13,890.0,898.0,875.0,884.0,0
2022-01-14,884.0,884.0,846.0,860.0,0
2022-01-17,824.0,850.0,824.0,841.0,0
2022-01-18,835.0,837.0,800.0,800.0,0
2022-01-19,776.0,800.0,770.0,795.0,0
2022-01-20,800.0,804.0,783.0,785.0,0
2022-01-21,785.0,792.0,762.0,764.0,0
2022-01-24,788.0,797.0,775.0,781.0,0
