date,open,high,low,close,volume
2026-04-01,57.0,57.0,54.3,54.9,148151777
2026-04-02,56.5,57.2,53.5,53.5,155762985
2026-04-07,55.0,55.4,52.7,54.0,96302858
2026-04-08,55.9,57.9,55.8,57.6,115253686
2026-04-09,58.0,58.0,53.8,54.0,134072246
2026-04-10,54.9,57.0,54.1,55.4,134034940
2026-04-13,55.4,55.5,53.6,54.5,101937555
2026-04-14,55.5,56.4,54.5,54.6,109787192
2026-04-15,55.8,56.2,53.1,53.2,101747295
2026-04-16,53.3,54.3,52.4,54.0,85975346
2026-04-17,53.6,54.3,52.5,52.6,87074889
2026-04-20,52.7,52.9,51.0,51.4,99368654
2026-04-21,52.5,54.3,52.5,54.0,109355837
2026-04-22,56.0,58.5,54.9,57.0,219996918
2026-04-23,58.9,59.1,52.0,52.9,209440294
2026-04-24,53.8,53.8,51.6,52.9,81283272
2026-04-27,53.3,56.2,53.0,54.5,145171547
2026-04-28,55.2,55.7,54.2,55.0,101666278
2026-04-29,54.8,55.2,53.5,53.5,63666631
2026-04-30,53.9,54.0,51.8,51.9,94428431
2026-05-04,52.7,53.5,51.6,53.1,97020345
2026-05-05,53.4,55.5,52.9,55.4,106346121
2026-05-06,58.8,59.8,56.3,58.1,255770836
2026-05-07,60.5,63.9,58.0,63.9,312338758
2026-05-08,65.0,66.5,60.1,61.4,442180347
2026-05-11,64.9,66.0,62.5,62.5,283121477
2026-05-12,63.0,63.3,60.4,62.1,170376997
2026-05-13,60.7,60.8,59.0,60.5,118112300
2026-05-14,61.8,63.4,60.8,62.2,196451270
2026-05-15,63.0,67.0,62.3,62.8,356822147
2026-05-18,62.0,63.1,59.2,62.0,127532182
2026-05-19,61.5,62.3,58.1,58.5,143820864
2026-05-20,58.7,59.4,56.6,57.8,84341651
2026-05-21,59.3,61.2,58.9,59.1,96108084
2026-05-22,60.3,64.8,60.2,63.8,218295235
2026-05-25,65.0,68.2,62.3,67.6,321963402
2026-05-26,69.9,73.6,68.0,70.8,354361201
2026-05-27,75.9,77.0,72.6,74.8,414941224
2026-05-28,75.6,82.2,73.5,80.7,742969935
2026-05-29,85.4,88.7,78.8,88.7,829646406
2026-06-01,93.2,94.5,87.0,87.0,770941542
2026-06-02,87.0,88.6,83.7,85.9,106203381
2026-06-03,88.0,88.0,84.1,84.6,64659229
2026-06-04,82.9,83.4,80.2,81.0,73514423
2026-06-05,77.0,77.0,73.0,74.6,112133197
2026-06-08,67.2,68.3,67.2,67.5,104480847
2026-06-09,70.4,71.5,69.9,71.5,57680845
2026-06-10,67.0,67.8,64.4,64.4,132801225
2026-06-11,62.6,65.1,62.1,64.4,70706900
2026-06-12,68.0,68.0,67.0,67.2,65105100
2026-06-15,69.6,73.9,69.6,73.3,87139878
2026-06-16,75.0,77.6,71.0,71.0,291491338
2026-06-17,70.1,72.5,69.4,70.2,187705638
2026-06-18,71.5,75.3,70.7,74.2,245700060
2026-06-22,79.5,81.6,78.5,81.6,133236652
2026-06-23,82.8,86.1,78.3,78.6,504938034
2026-06-24,78.0,85.7,77.2,85.7,476043030
2026-06-25,89.3,89.3,82.8,83.2,479667659
2026-06-26,83.2,85.2,78.1,78.3,332913359
2026-06-29,79.9,82.3,77.6,78.9,220163758
2026-06-30,79.9,80.4,77.8,79.7,197058093
2026-07-01,80.2,80.5,72.7,74.3,264774867
2026-07-02,70.4,75.8,70.3,74.7,155504558
2026-07-03,73.3,75.1,72.1,73.4,101737426
2026-07-06,74.2,77.4,72.5,72.6,153798168
2026-07-07,73.0,74.3,69.7,70.1,161281480
2026-07-08,70.8,71.5,67.1,71.2,139718171
2026-07-09,71.5,74.3,70.9,71.1,156986667
2026-07-13,72.4,73.0,68.1,69.0,117782988
2026-07-14,69.0,70.4,63.4,69.2,175281346
2026-07-15,74.0,76.1,73.8,76.1,197628288
2026-07-16,74.9,79.5,74.8,76.5,446262954
2026-07-17,72.4,73.4,68.9,68.9,273270140
2026-07-20,68.3,68.3,62.2,63.0,179760556
2026-07-21,64.0,65.1,63.0,65.1,126328180
2026-07-22,67.8,69.6,67.1,67.9,169362718
2026-07-23,68.1,68.5,64.3,66.0,117399235
2026-07-24,64.1,64.4,61.5,61.6,152851625
2026-07-27,61.6,62.1,59.0,61.9,104654052
2026-07-28,57.5,58.1,55.8,55.8,113517037
2026-07-29,55.1,55.2,50.3,50.4,158698474
2026-07-30,48.0,54.7,48.0,49.55,192111911
2026-07-31,54.5,54.5,54.5,54.5,25422284
2026-08-03,54.0,56.6,53.9,54.7,207280186
2026-08-04,55.0,60.1,54.4,60.1,186379339
2026-08-05,63.4,66.1,62.2,66.1,240808216
2026-08-06,66.4,68.5,65.0,66.6,444029387
2026-08-07,67.5,68.4,65.0,65.5,218297117
2026-08-10,66.6,69.4,66.6,67.6,231526872
2026-08-11,66.4,67.5,65.3,67.0,110831134
2026-08-12,68.0,73.7,67.9,73.7,428615022
2026-08-13,75.0,77.4,72.7,74.9,471309109
2026-08-14,76.6,81.8,76.3,78.4,527933484
2026-08-17,79.9,79.9,74.2,74.6,259955163
2026-08-18,75.0,75.7,69.5,69.7,226495303
2026-08-19,67.3,69.6,66.5,66.6,176388814
2026-08-20,68.1,69.5,66.2,67.3,165662077
2026-08-21,67.0,68.5,66.5,68.4,116273055
2026-08-24,68.4,72.9,67.6,70.8,162099266
2026-08-25,70.5,71.0,66.6,69.0,158026446
2026-08-26,69.8,71.4,69.2,70.2,109500620
2026-08-27,71.3,72.1,69.6,69.6,118625661
2026-08-28,70.8,73.3,69.9,70.0,127516696
2026-08-31,69.0,73.2,68.0,73.0,207576800
2026-09-01,73.6,73.7,70.4,70.8,151879084
2026-09-02,70.1,71.4,69.2,70.4,68830476
2026-09-03,71.2,72.0,67.5,67.8,115197089
2026-09-04,69.3,70.0,67.0,68.5,85248242
2026-09-07,70.0,73.5,69.3,72.9,242829617
