date,open,high,low,close,volume
2026-04-01,224.0,227.0,224.0,225.5,1816549
2026-04-02,226.5,230.0,225.5,227.0,2801552
2026-04-07,228.0,232.5,226.5,231.0,2055157
2026-04-08,231.0,231.0,226.5,229.0,2126800
2026-04-09,229.0,231.0,227.0,231.0,1982252
2026-04-10,231.0,231.0,226.0,227.5,1345433
2026-04-13,227.5,227.5,223.0,225.0,2304397
2026-04-14,225.0,228.0,224.5,227.5,1683750
2026-04-15,227.5,231.5,226.5,231.5,2598554
2026-04-16,231.5,234.0,231.0,234.0,3076038
2026-04-17,235.0,237.5,234.0,237.5,3731082
2026-04-20,237.5,239.0,236.0,238.0,3380253
2026-04-21,238.0,238.0,235.0,236.5,3276586
2026-04-22,236.5,239.5,236.5,238.5,3463360
2026-04-23,236.0,236.5,233.5,234.5,2666329
2026-04-24,232.5,234.0,227.5,228.0,3463789
2026-04-27,226.0,231.0,226.0,226.0,1976879
2026-04-28,226.0,226.5,223.5,224.0,2052777
2026-04-29,224.0,225.0,223.5,224.5,2239213
2026-04-30,224.0,226.5,224.0,224.0,2596640
2026-05-04,225.0,227.5,224.0,225.5,2012658
2026-05-05,225.0,226.5,224.0,224.0,1774033
2026-05-06,225.5,228.0,225.0,227.0,2170810
2026-05-07,226.0,230.0,226.0,228.5,2968761
2026-05-08,229.5,233.5,229.0,232.0,3176895
2026-05-11,231.5,231.5,226.0,227.5,2356962
2026-05-12,227.5,230.0,226.0,226.0,1493470
2026-05-13,225.0,227.0,224.5,225.5,1968228
2026-05-14,225.5,229.5,225.5,226.5,1388979
2026-05-15,227.0,229.0,227.0,227.5,1764455
2026-05-18,228.0,228.0,225.0,225.5,1780910
2026-05-19,225.5,229.5,225.0,227.5,2897346
2026-05-20,228.5,229.5,221.5,222.0,5331799
2026-05-21,223.0,224.0,218.5,221.0,6362466
2026-05-22,221.0,222.0,219.5,220.0,6284429
2026-05-25,221.0,221.0,212.5,212.5,8794576
2026-05-26,215.5,219.0,209.5,209.5,11659854
2026-05-27,210.5,210.5,206.5,206.5,13626146
