date,open,high,low,close,volume
2026-04-01,2300.0,2380.0,2255.0,2355.0,1949221
2026-04-02,2375.0,2410.0,2315.0,2320.0,1707978
2026-04-07,2400.0,2400.0,2325.0,2365.0,971552
2026-04-08,2500.0,2570.0,2360.0,2510.0,3309931
2026-04-09,2530.0,2685.0,2460.0,2655.0,3451635
2026-04-10,2695.0,2720.0,2645.0,2665.0,2503866
2026-04-13,2620.0,2800.0,2575.0,2775.0,3023352
2026-04-14,2850.0,3050.0,2845.0,3050.0,4080105
2026-04-15,3150.0,3225.0,3070.0,3070.0,3760881
2026-04-16,3165.0,3375.0,3140.0,3345.0,4238415
2026-04-17,3340.0,3380.0,3250.0,3255.0,1284330
2026-04-20,3495.0,3580.0,3450.0,3580.0,1159632
2026-04-21,3605.0,3830.0,3605.0,3735.0,1074702
2026-04-22,3755.0,3755.0,3660.0,3675.0,927944
2026-04-23,4035.0,4040.0,3710.0,3910.0,1774532
2026-04-24,4200.0,4300.0,3975.0,4035.0,1807025
2026-04-27,4120.0,4120.0,3705.0,3955.0,1745516
2026-04-28,4015.0,4245.0,4015.0,4190.0,701701
2026-04-29,4140.0,4140.0,3960.0,4120.0,626209
2026-04-30,4180.0,4350.0,4070.0,4260.0,1038809
2026-05-04,4580.0,4685.0,4475.0,4685.0,1595186
2026-05-05,4700.0,4930.0,4570.0,4835.0,4179087
2026-05-06,4925.0,4965.0,4520.0,4955.0,4890790
2026-05-07,4955.0,5450.0,4945.0,5450.0,2180365
2026-05-08,5465.0,5555.0,5210.0,5210.0,2898906
2026-05-11,5300.0,5730.0,5245.0,5730.0,2419167
2026-05-12,5950.0,5950.0,5510.0,5570.0,2615297
2026-05-13,5405.0,5455.0,5050.0,5330.0,2747701
2026-05-14,5505.0,5515.0,5055.0,5075.0,2742620
2026-05-15,5140.0,5205.0,4765.0,4845.0,3680869
2026-05-18,4625.0,4760.0,4560.0,4740.0,2458298
2026-05-19,4710.0,4710.0,4370.0,4465.0,2565536
2026-05-20,4505.0,4830.0,4420.0,4605.0,3290150
2026-05-21,4820.0,5065.0,4770.0,5065.0,2896956
2026-05-22,5105.0,5195.0,4955.0,5140.0,2682444
2026-05-25,5320.0,5560.0,5155.0,5310.0,2519157
2026-05-26,5510.0,5510.0,4910.0,5285.0,2019188
2026-05-27,5350.0,5620.0,5050.0,5100.0,2728891
2026-05-28,5090.0,5320.0,4590.0,4590.0,4074783
2026-05-29,4440.0,4835.0,4155.0,4670.0,7153455
2026-06-01,4655.0,4790.0,4540.0,4655.0,3322337
2026-06-02,4745.0,4795.0,4420.0,4535.0,2850767
2026-06-03,4600.0,4725.0,4510.0,4605.0,1608751
2026-06-04,4550.0,4690.0,4400.0,4400.0,1429563
2026-06-05,4335.0,4570.0,4130.0,4410.0,2408529
2026-06-08,4000.0,4315.0,4000.0,4255.0,1876483
2026-06-09,4300.0,4430.0,4240.0,4310.0,1777373
2026-06-10,4220.0,4365.0,4000.0,4025.0,2697470
2026-06-11,4030.0,4250.0,3935.0,4105.0,2049636
2026-06-12,4390.0,4455.0,4220.0,4380.0,2209665
2026-06-15,4720.0,4815.0,4670.0,4815.0,1252068
2026-06-16,5055.0,5055.0,4845.0,4920.0,3257983
2026-06-17,4900.0,5135.0,4830.0,5075.0,3268312
2026-06-18,5160.0,5160.0,4860.0,4860.0,4719521
2026-06-22,5000.0,5050.0,4715.0,4755.0,2992095
2026-06-23,4855.0,4980.0,4650.0,4725.0,1910835
2026-06-24,4725.0,4880.0,4615.0,4880.0,1747105
2026-06-25,5255.0,5330.0,4735.0,4850.0,3234838
2026-06-26,4790.0,4875.0,4410.0,4420.0,2291763
2026-06-29,4425.0,4520.0,4355.0,4420.0,947448
2026-06-30,4555.0,4860.0,4445.0,4845.0,2006814
2026-07-01,4865.0,5130.0,4845.0,5045.0,2288154
2026-07-02,4900.0,5345.0,4845.0,5330.0,3217683
2026-07-03,5225.0,5310.0,5015.0,5040.0,1908960
2026-07-06,5105.0,5105.0,4555.0,4605.0,2512560
2026-07-07,4770.0,4830.0,4425.0,4480.0,2274231
2026-07-08,4500.0,4570.0,4330.0,4400.0,1695901
2026-07-09,4380.0,4560.0,4330.0,4340.0,1850306
2026-07-13,4385.0,4415.0,4180.0,4270.0,1703309
2026-07-14,4275.0,4275.0,3845.0,4020.0,2805750
2026-07-15,4135.0,4185.0,3970.0,4120.0,1617992
2026-07-16,4120.0,4240.0,3990.0,4185.0,849361
2026-07-17,3950.0,4050.0,3780.0,3835.0,2361511
2026-07-20,3880.0,3880.0,3535.0,3745.0,1809521
2026-07-21,3830.0,4115.0,3810.0,4115.0,1416745
2026-07-22,4305.0,4450.0,4235.0,4370.0,2504634
2026-07-23,4400.0,4420.0,4220.0,4380.0,1318309
2026-07-24,4330.0,4475.0,4060.0,4070.0,1934100
2026-07-27,4080.0,4080.0,3855.0,4050.0,1820157
2026-07-28,3795.0,3855.0,3645.0,3660.0,2329437
2026-07-29,3605.0,3685.0,3295.0,3295.0,2438225
2026-07-30,3175.0,3620.0,3175.0,3460.0,3078508
2026-07-31,3805.0,3805.0,3805.0,3805.0,750048
2026-08-03,4150.0,4185.0,4030.0,4185.0,1306441
2026-08-04,4200.0,4335.0,4085.0,4145.0,3005664
2026-08-05,4355.0,4515.0,4285.0,4390.0,2175518
2026-08-06,4395.0,4550.0,4250.0,4480.0,1855688
2026-08-07,4505.0,4665.0,4415.0,4545.0,1913717
2026-08-10,4640.0,4815.0,4510.0,4530.0,2048185
2026-08-11,4630.0,4980.0,4615.0,4955.0,3469647
2026-08-12,5025.0,5180.0,4945.0,5130.0,2712101
2026-08-13,5260.0,5580.0,5230.0,5540.0,2994558
2026-08-14,5640.0,5830.0,5420.0,5465.0,2676032
2026-08-17,5475.0,5990.0,5360.0,5850.0,3216422
2026-08-18,5845.0,5885.0,5520.0,5535.0,2450968
2026-08-19,5350.0,5530.0,5230.0,5295.0,2510975
2026-08-20,5345.0,5660.0,5300.0,5630.0,2626990
2026-08-21,5620.0,5830.0,5425.0,5600.0,3184974
2026-08-24,5635.0,5690.0,5350.0,5365.0,1656444
2026-08-25,5260.0,5570.0,5205.0,5570.0,1644526
2026-08-26,5640.0,6125.0,5570.0,6125.0,2298730
2026-08-27,6345.0,6370.0,5880.0,5920.0,3050886
2026-08-28,5975.0,6245.0,5910.0,6015.0,1881658
2026-08-31,5850.0,6100.0,5680.0,6100.0,2037697
2026-09-01,6490.0,6490.0,5925.0,5995.0,2108698
2026-09-02,5955.0,6080.0,5860.0,5895.0,1159803
2026-09-03,5895.0,6045.0,5725.0,5800.0,1600424
2026-09-04,5945.0,6000.0,5680.0,5810.0,1581762
