date,open,high,low,close,volume
2024-09-02,539.0,544.0,536.0,537.0,2269326
2024-09-03,535.0,542.0,531.0,533.0,2076340
2024-09-04,510.0,522.0,498.5,510.0,2443903
2024-09-05,499.0,502.0,488.5,488.5,3565278
2024-09-06,490.0,510.0,488.5,504.0,2038707
2024-09-09,493.5,500.0,492.0,495.0,1970607
2024-09-10,496.0,500.0,486.5,489.0,1754846
2024-09-11,491.0,501.0,490.0,495.5,1056932
2024-09-12,510.0,512.0,501.0,509.0,1136445
2024-09-13,508.0,510.0,500.0,506.0,1288620
2024-09-16,488.5,488.5,462.5,468.0,7286730
2024-09-18,472.0,472.5,463.0,465.0,4079319
2024-09-19,467.0,474.0,463.5,473.0,2629145
2024-09-20,476.0,478.0,468.5,470.0,4792118
2024-09-23,474.5,481.0,471.0,480.5,2344615
2024-09-24,480.5,482.5,472.0,481.0,1828580
2024-09-25,485.0,494.5,479.0,490.0,3723307
2024-09-26,487.0,495.5,487.0,491.0,3079207
2024-09-27,497.0,497.0,490.0,494.0,2651472
2024-09-30,488.0,489.5,471.0,471.0,2919981
2024-10-01,471.5,479.0,471.0,473.5,2119158
2024-10-04,472.0,484.5,472.0,481.0,3085803
2024-10-07,477.5,483.5,472.5,479.5,2104374
2024-10-08,475.0,479.0,472.0,474.0,2764827
2024-10-09,480.0,492.0,478.5,480.0,2560730
2024-10-11,480.0,489.0,478.0,483.5,1171450
2024-10-14,484.0,489.5,483.0,485.0,890833
2024-10-15,488.0,492.0,484.0,489.5,1248850
2024-10-16,479.0,480.0,473.5,477.5,3126425
2024-10-17,475.0,478.0,463.0,467.0,5501530
2024-10-18,473.0,478.0,464.0,465.0,3346055
2024-10-21,470.5,476.0,468.5,476.0,2692269
2024-10-22,477.0,483.0,474.0,481.0,3372800
2024-10-23,478.0,480.5,471.5,473.5,2711936
2024-10-24,480.0,491.0,478.0,483.0,4349493
2024-10-25,485.5,491.0,484.0,489.5,2084231
2024-10-28,488.5,490.5,481.5,483.0,1311909
2024-10-29,481.0,486.0,476.5,484.0,2004515
2024-10-30,487.0,487.5,478.5,478.5,1536394
2024-11-01,453.0,489.0,452.0,486.0,4431957
2024-11-04,484.5,487.0,474.0,482.5,1902767
2024-11-05,482.0,484.5,477.0,479.5,1398132
2024-11-06,483.0,498.0,480.0,491.0,2532232
2024-11-07,485.0,498.5,485.0,495.0,1748823
2024-11-08,494.0,505.0,494.0,500.0,2061144
2024-11-11,497.0,502.0,492.0,499.0,1228505
2024-11-12,491.5,506.0,490.0,490.0,2249202
2024-11-13,489.0,499.0,489.0,495.0,1602858
2024-11-14,494.0,495.5,485.0,487.0,2395173
2024-11-15,488.0,501.0,487.5,488.0,1620518
2024-11-18,489.0,501.0,488.0,497.0,3182870
2024-11-19,499.0,510.0,496.5,503.0,5145978
2024-11-20,502.0,505.0,496.0,496.0,4203226
2024-11-21,494.0,508.0,493.5,500.0,3760078
2024-11-22,506.0,506.0,484.5,484.5,3819550
2024-11-25,490.0,497.0,488.0,488.0,2644530
2024-11-26,486.0,495.0,481.5,481.5,2025404
2024-11-27,485.0,485.0,477.5,477.5,1386215
2024-11-28,480.0,480.0,468.5,471.5,2085601
2024-11-29,472.0,480.5,468.0,476.0,2105815
2024-12-02,479.5,497.5,479.5,492.0,1564914
2024-12-03,499.0,504.0,489.0,490.0,1811608
2024-12-04,490.5,511.0,490.5,508.0,2745548
2024-12-05,508.0,516.0,507.0,513.0,1538755
2024-12-06,519.0,537.0,517.0,524.0,5624284
2024-12-09,528.0,534.0,518.0,519.0,3681780
2024-12-10,520.0,528.0,518.0,521.0,3187655
2024-12-11,516.0,537.0,516.0,527.0,3796610
2024-12-12,527.0,534.0,525.0,525.0,2890895
2024-12-13,522.0,535.0,522.0,534.0,1909519
2024-12-16,530.0,544.0,529.0,533.0,3172849
2024-12-17,537.0,554.0,535.0,545.0,4703088
2024-12-18,539.0,550.0,534.0,548.0,2267956
2024-12-19,539.0,542.0,529.0,535.0,2658845
2024-12-20,532.0,545.0,529.0,529.0,3115147
2024-12-23,539.0,542.0,535.0,537.0,1516550
2024-12-24,541.0,542.0,530.0,532.0,985542
2024-12-25,534.0,535.0,526.0,535.0,666315
2024-12-26,538.0,553.0,536.0,553.0,1962247
2024-12-27,552.0,565.0,548.0,558.0,1866941
2024-12-30,561.0,568.0,554.0,564.0,3300295
2024-12-31,557.0,568.0,551.0,568.0,5525767
2025-01-02,563.0,564.0,536.0,545.0,4217125
2025-01-03,549.0,552.0,533.0,537.0,2938621
2025-01-06,539.0,545.0,536.0,540.0,2071254
2025-01-07,540.0,547.0,537.0,543.0,2333173
2025-01-08,543.0,547.0,537.0,540.0,2193132
2025-01-09,538.0,543.0,527.0,529.0,3124283
2025-01-10,531.0,541.0,525.0,525.0,1897895
2025-01-13,521.0,525.0,507.0,515.0,2798190
2025-01-14,515.0,521.0,513.0,519.0,1166996
2025-01-15,517.0,523.0,513.0,521.0,1592148
2025-01-16,530.0,537.0,526.0,526.0,1682907
2025-01-17,525.0,544.0,525.0,538.0,2663261
2025-01-20,539.0,546.0,534.0,538.0,1995288
2025-01-21,534.0,544.0,534.0,540.0,1427420
2025-01-22,540.0,549.0,537.0,542.0,2081753
2025-02-03,532.0,536.0,523.0,529.0,3239470
2025-02-04,536.0,576.0,536.0,569.0,6709542
2025-02-05,578.0,585.0,566.0,566.0,6304345
2025-02-06,555.0,564.0,535.0,539.0,7191467
2025-02-07,543.0,556.0,541.0,553.0,4053383
2025-02-10,552.0,560.0,547.0,557.0,3577925
2025-02-11,559.0,560.0,552.0,559.0,2316898
2025-02-12,560.0,568.0,556.0,557.0,2362789
2025-02-13,557.0,561.0,548.0,555.0,2936027
2025-02-14,555.0,557.0,544.0,548.0,2500099
2025-02-17,549.0,560.0,548.0,550.0,1575348
2025-02-18,550.0,552.0,546.0,551.0,1089745
2025-02-19,553.0,563.0,550.0,553.0,2366249
2025-02-20,554.0,560.0,550.0,555.0,1510453
2025-02-21,560.0,567.0,555.0,566.0,1821862
2025-02-24,561.0,568.0,560.0,568.0,1887173
2025-02-25,564.0,570.0,558.0,560.0,2189765
2025-02-26,559.0,564.0,552.0,562.0,2553060
2025-02-27,563.0,567.0,550.0,550.0,2315448
