date,open,high,low,close,volume
2025-11-03,151.05,151.8,149.8,150.2,9581645
2025-11-04,151.35,152.0,149.7,149.75,5871386
2025-11-05,147.0,147.9,146.0,147.55,13117642
2025-11-06,148.1,148.75,147.95,148.4,8126199
2025-11-07,146.8,146.85,146.0,146.25,7525527
2025-11-10,147.3,148.3,146.85,148.0,10842122
2025-11-11,149.0,149.05,147.1,147.1,5844702
2025-11-12,147.5,148.4,147.1,148.05,8276901
2025-11-13,147.2,147.45,146.65,147.05,4684436
2025-11-14,144.25,144.85,144.0,144.2,12237510
2025-11-17,145.2,145.7,144.75,144.8,8375531
2025-11-18,139.95,140.15,138.0,138.25,16130184
2025-11-19,137.8,138.3,136.9,137.3,8095342
2025-11-20,140.7,141.75,140.4,141.55,6009839
2025-11-21,137.3,137.45,136.05,136.55,14820366
2025-11-24,137.0,137.35,135.9,135.9,7210711
2025-11-25,138.75,139.35,137.5,138.2,4524173
2025-11-26,139.45,140.75,139.45,140.6,5569676
2025-11-27,141.55,142.2,141.1,141.7,4002871
2025-11-28,141.5,142.9,141.45,142.85,3862091
2025-12-01,141.55,141.8,140.55,140.7,4802730
2025-12-02,141.75,142.4,141.05,141.35,1827387
2025-12-03,142.95,143.0,142.15,142.45,3314343
2025-12-04,142.55,142.95,141.95,142.35,2149291
2025-12-05,142.9,143.55,142.7,143.55,3721204
2025-12-08,144.35,145.75,144.2,145.7,5255256
2025-12-09,146.0,146.05,145.45,145.45,3319100
2025-12-10,145.95,146.85,145.7,146.5,5832026
2025-12-11,147.15,147.4,144.55,144.7,4903750
2025-12-12,145.45,145.8,144.75,145.5,2142057
2025-12-15,143.25,143.85,142.85,143.8,8305222
2025-12-16,142.1,142.55,141.4,142.45,8840999
2025-12-17,142.45,143.1,141.8,142.05,2662937
2025-12-18,141.35,142.15,141.0,141.65,5235366
2025-12-19,143.0,143.7,142.8,143.05,5112359
2025-12-22,144.9,145.5,144.65,145.2,4447657
2025-12-23,145.9,146.2,145.6,146.0,2487004
2025-12-24,146.8,146.85,146.05,146.3,2606797
2025-12-26,147.3,147.55,146.7,147.55,7322945
2025-12-29,147.85,149.45,147.8,149.2,9397272
2025-12-30,148.55,149.4,147.9,149.15,6961773
2025-12-31,148.4,150.35,148.35,150.1,11001227
2026-02-02,165.75,166.0,164.0,165.35,10495206
2026-02-03,169.0,169.15,167.7,168.8,5199123
2026-02-04,167.6,169.35,167.45,168.85,2583266
2026-02-05,166.7,167.2,166.1,166.55,4971717
2026-02-06,165.0,167.3,163.9,166.5,6297323
2026-02-09,171.55,171.9,171.0,171.25,6465029
2026-02-10,173.1,174.9,173.0,174.8,5840894
2026-02-11,175.7,179.1,175.7,178.65,5736809
2026-02-23,179.75,181.6,178.8,179.05,9592885
2026-02-24,179.9,184.55,179.9,184.0,5890390
2026-02-25,185.75,189.4,185.75,187.75,6394505
2026-02-26,187.8,188.95,187.05,188.0,4278281
2026-03-02,183.7,187.05,183.65,186.35,5720758
2026-03-03,185.45,186.0,182.35,182.4,8686509
2026-03-04,178.0,178.35,175.0,175.05,16431882
2026-03-05,180.75,182.8,178.05,179.35,6417974
2026-03-06,178.2,179.5,177.1,178.2,6305770
2026-03-09,170.0,170.8,167.0,170.45,14016694
2026-03-10,175.25,176.85,172.15,174.0,7556626
2026-03-11,176.75,181.8,176.75,181.2,5374063
2026-03-12,179.55,179.85,177.3,177.85,3191616
2026-03-13,175.3,177.5,174.4,176.25,3519480
2026-03-16,177.6,177.65,175.05,175.5,4872567
2026-03-17,177.25,178.5,177.15,177.75,2218502
2026-03-18,180.75,181.15,179.75,180.5,2987437
2026-03-19,177.8,178.5,176.6,176.6,4127228
2026-03-20,176.7,177.4,175.65,176.2,2316384
2026-03-23,171.0,172.7,170.55,172.25,7229358
2026-03-24,174.8,175.2,171.3,172.75,2906091
2026-03-25,176.7,177.9,176.2,176.55,3108051
2026-03-26,177.05,178.45,175.95,176.15,2761058
2026-03-27,172.55,174.5,172.15,174.45,2865758
2026-03-30,170.4,171.8,170.1,171.35,5845421
2026-03-31,170.0,170.5,167.7,168.1,9454830
2026-04-01,173.85,175.55,173.3,175.3,4142690
2026-04-02,176.05,176.5,171.3,171.6,3309582
2026-04-07,174.35,175.55,173.6,174.8,4951212
2026-04-08,180.55,184.35,180.5,183.6,7576534
2026-04-09,183.6,183.95,182.9,183.95,3666380
2026-04-10,185.8,187.3,185.75,187.3,4604325
2026-04-13,187.05,187.75,186.3,186.95,3337116
2026-04-14,189.75,192.4,189.75,192.05,5500024
2026-04-15,194.2,197.0,194.0,195.05,4846100
2026-04-16,196.0,197.3,195.1,196.8,3639775
2026-04-17,195.6,195.65,194.6,194.85,3759779
2026-04-20,195.55,197.3,195.55,196.0,3711812
2026-04-21,198.0,199.7,197.0,199.55,4045549
2026-04-22,199.0,200.55,198.85,199.95,3887423
2026-04-23,203.05,206.0,197.5,200.1,6077895
2026-04-24,203.0,208.95,202.9,208.95,7788780
2026-04-27,214.9,218.0,214.85,215.45,10524309
2026-04-28,214.7,216.5,213.05,213.15,6113322
2026-04-29,210.65,212.2,208.5,210.45,4513325
2026-04-30,212.4,212.8,209.45,209.75,4074229
2026-05-04,214.25,219.2,214.0,219.2,7117247
2026-05-05,219.1,219.6,217.7,219.6,4267742
