date,open,high,low,close,volume
2026-05-04,91.8,94.0,91.0,91.0,49550204
2026-05-05,91.5,92.3,90.4,92.2,24852424
2026-05-06,93.0,94.0,92.4,92.8,24441556
2026-05-07,93.3,94.8,92.5,94.5,35427644
2026-05-08,94.5,96.9,94.1,96.7,58348270
2026-05-11,96.7,96.7,95.5,95.5,22797950
2026-05-12,96.0,96.0,93.7,93.7,36169553
2026-05-13,93.5,95.2,93.3,94.7,18416008
2026-05-14,93.9,96.0,93.9,94.6,20009347
2026-05-15,96.5,98.6,95.0,96.1,100424729
2026-05-18,96.3,96.6,94.5,95.2,25769182
2026-05-19,95.7,98.1,95.5,97.2,36306020
2026-05-20,97.1,97.2,95.6,95.8,29549102
2026-05-21,96.5,96.8,95.3,96.1,32176090
2026-05-22,95.4,96.0,94.3,95.1,41801468
2026-05-25,95.4,97.7,94.7,97.7,47023876
2026-05-26,97.8,103.5,97.8,103.5,103318900
2026-05-27,104.5,110.0,103.0,110.0,95547479
2026-05-28,110.0,112.0,107.0,110.0,83541343
2026-05-29,110.5,111.0,107.0,110.0,139031768
2026-06-01,109.5,112.0,107.0,110.5,87829038
2026-06-02,110.5,113.5,109.0,113.5,97486405
2026-06-03,115.5,116.0,111.0,113.0,72033008
2026-06-04,113.5,114.0,112.0,114.0,55345124
2026-06-05,114.0,119.0,112.0,118.0,61781441
2026-06-08,112.0,117.5,112.0,116.0,104685607
2026-06-09,115.0,126.5,115.0,125.0,88310533
2026-06-10,124.0,126.0,122.5,122.5,68450685
2026-06-11,125.0,127.5,121.5,125.5,62123741
2026-06-12,127.0,129.0,120.5,122.0,42713760
2026-06-15,126.0,128.0,124.5,127.5,25895319
2026-06-16,128.5,132.5,127.5,132.0,40287477
2026-06-17,133.0,139.0,131.5,135.5,41041666
2026-06-18,137.0,141.0,135.5,138.0,45796330
2026-06-22,139.5,141.0,136.0,138.5,24444307
2026-06-23,137.0,141.0,137.0,137.5,24302781
2026-06-24,135.5,139.0,134.5,134.5,29965550
2026-06-25,133.5,138.0,133.5,136.0,21576751
2026-06-26,136.0,138.0,133.0,134.0,32487011
2026-06-29,132.0,134.5,128.0,128.5,31098290
2026-06-30,130.0,132.0,127.0,129.5,68826816
2026-07-01,128.0,131.0,121.5,122.5,79466012
2026-07-02,122.0,123.5,118.0,119.5,73286313
2026-07-03,118.5,121.5,118.5,121.0,30661963
2026-07-06,122.0,123.0,120.5,121.5,15681809
2026-07-07,121.5,123.5,121.0,123.0,21149786
2026-07-08,124.0,126.0,122.5,126.0,26060066
2026-07-09,129.0,129.0,122.5,124.5,25388785
2026-07-13,125.5,127.5,124.5,127.0,24403302
2026-07-14,127.0,127.0,121.5,125.0,26754507
2026-07-15,126.5,130.0,126.0,128.5,27591415
2026-07-16,128.5,129.5,123.5,125.0,26571566
2026-07-17,124.5,125.5,123.0,124.5,33387724
2026-07-20,125.0,125.5,122.0,123.5,26626575
2026-07-21,124.0,125.0,122.5,123.5,17394297
2026-07-22,124.0,129.5,124.0,127.0,28000052
2026-07-23,129.0,129.5,126.5,128.5,16221406
2026-07-24,127.0,129.0,126.5,127.5,15800513
2026-07-27,129.0,130.0,127.0,130.0,15640876
2026-07-28,127.5,128.0,124.0,125.5,21810392
2026-07-29,126.5,127.0,120.5,123.0,30894629
2026-07-30,125.0,125.0,121.0,124.0,22959532
2026-07-31,128.0,131.0,127.0,130.0,32956894
2026-08-03,129.0,130.5,126.5,129.5,22087574
2026-08-04,127.0,131.0,127.0,128.5,29296209
2026-08-05,130.0,132.5,129.0,129.5,15360465
2026-08-06,128.5,129.5,125.0,126.0,19976468
2026-08-07,127.0,128.0,126.0,127.0,10827608
2026-08-10,128.0,129.0,125.5,128.5,10410703
2026-08-11,129.5,129.5,127.5,128.0,11108078
2026-08-12,127.5,129.5,126.5,127.0,9181394
2026-08-13,128.0,129.0,127.0,128.5,8749804
2026-08-14,128.5,130.0,128.0,129.5,8926175
2026-08-17,127.0,127.0,123.5,125.5,29364754
2026-08-18,125.0,129.5,125.0,129.5,22389687
2026-08-19,129.0,129.5,127.5,128.5,12785616
2026-08-20,128.5,130.0,125.5,128.0,18713372
2026-08-21,129.0,135.5,127.5,134.0,38191506
2026-08-24,135.0,135.0,131.0,132.0,13555025
2026-08-25,134.0,142.5,132.5,141.5,47095914
2026-08-26,140.0,143.5,138.0,138.5,28710843
2026-08-27,139.0,142.5,138.0,141.5,21704439
2026-08-28,141.0,144.5,140.5,144.0,16595185
2026-08-31,143.0,145.0,142.0,144.0,33320565
2026-09-01,143.5,145.0,141.5,145.0,19553535
2026-09-02,144.5,145.0,142.5,143.5,13285257
2026-09-03,144.0,148.5,143.0,147.0,20256586
2026-09-04,147.5,151.5,147.0,150.5,19146551
